,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
412,796,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
413,797,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
414,798,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
415,799,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
416,800,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
417,801,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
418,802,121,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
419,803,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
420,804,98,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
421,805,133,OffSeason,[0-1],Nonref,[260-360],[1-1],False
422,806,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
423,807,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
424,808,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
425,809,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
426,811,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
427,813,134,HighSeason,[4-7],Standard,[260-360],[3-4],True
428,814,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
429,815,35,OffSeason,[4-7],Standard,[160-260],[3-4],False
430,816,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
431,817,135,LowSeason,[4-7],Nonref,[160-260],[3-4],True
432,818,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
433,819,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
434,820,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
435,821,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
436,822,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
437,823,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
438,824,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
439,706,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
440,825,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
441,826,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
442,827,79,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
443,828,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
444,829,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
445,830,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
446,832,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
447,833,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
448,834,136,LowSeason,[2-3],Nonref,[160-260],[2-2],True
449,835,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
450,836,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
451,837,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
452,838,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
453,839,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
454,840,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
455,841,83,LowSeason,[4-7],Standard,[0-160],[2-2],True
456,706,137,OffSeason,[0-1],Standard,[160-260],[1-1],False
457,842,138,OffSeason,[4-7],Nonref,[260-360],[3-4],False
458,843,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
459,844,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
460,129,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
461,845,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
462,845,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
463,846,97,LowSeason,[4-7],Standard,[260-360],[5-inf],True
464,847,140,MayLongWeekend,[4-7],Standard,[160-260],[2-2],True
465,848,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
466,849,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
467,850,141,OffSeason,[2-3],Nonref,[0-160],[2-2],False
468,851,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
469,852,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
470,853,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
471,854,142,MayLongWeekend,[2-3],Standard,[160-260],[5-inf],True
472,855,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
473,856,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
474,857,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
475,858,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
476,859,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
477,860,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
478,861,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
479,862,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
480,863,109,LowSeason,[4-7],Nonref,[160-260],[2-2],True
481,863,135,LowSeason,[4-7],Nonref,[160-260],[3-4],True
482,864,99,Easter,[4-7],Nonref,[160-260],[3-4],True
483,865,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
484,867,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
485,868,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
486,871,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
487,872,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
488,873,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
489,874,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
490,876,143,OffSeason,[2-3],Nonref,[260-360],[2-2],True
491,878,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
492,879,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
493,880,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
494,881,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
495,882,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
496,883,144,OffSeason,[4-7],Nonref,[160-260],[1-1],True
497,884,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
498,885,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
499,886,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
500,888,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
501,889,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
502,890,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
503,891,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
504,892,145,Easter,[4-7],Nonref,[260-360],[5-inf],True
505,893,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
506,894,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
507,895,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
508,896,146,OffSeason,[0-1],Nonref,[160-260],[3-4],False
509,897,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
510,898,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
511,899,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
512,900,147,LowSeason,[8-inf],Standard,[160-260],[2-2],True
513,901,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
514,902,148,OffSeason,[2-3],Nonref,[160-260],[1-1],False
515,706,80,OffSeason,[4-7],Standard,[0-160],[2-2],True
516,904,121,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
517,905,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
518,906,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
519,907,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
520,908,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
521,909,149,LowSeason,[2-3],Nonref,[260-360],[2-2],False
522,910,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
523,912,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
524,913,48,Easter,[2-3],Nonref,[160-260],[3-4],True
525,913,48,Easter,[2-3],Nonref,[160-260],[3-4],True
526,915,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
527,916,143,OffSeason,[2-3],Nonref,[260-360],[2-2],True
528,917,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
529,918,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
530,919,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
531,920,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
532,922,48,Easter,[2-3],Nonref,[160-260],[3-4],True
533,923,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
534,924,150,LowSeason,[2-3],Standard,[160-260],[2-2],True
535,706,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
536,926,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
537,927,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
538,930,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
539,931,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
540,932,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
541,933,151,HighSeason,[4-7],Nonref,[160-260],[3-4],True
542,935,152,LowSeason,[2-3],Standard,[160-260],[3-4],True
543,936,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
544,937,85,HighSeason,[4-7],Nonref,[160-260],[2-2],True
545,938,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
546,939,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
547,940,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
548,941,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
549,942,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
550,942,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
551,943,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
552,944,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
553,945,153,MayLongWeekend,[2-3],Standard,[160-260],[3-4],False
554,946,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
555,947,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
556,948,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
557,949,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
558,950,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
559,951,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
560,952,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
561,953,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
562,954,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
563,955,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
564,956,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
565,957,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
566,958,80,OffSeason,[4-7],Standard,[0-160],[2-2],True
567,959,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
568,960,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
569,115,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
570,961,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
571,962,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
572,963,48,Easter,[2-3],Nonref,[160-260],[3-4],True
573,949,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
574,964,34,OffSeason,[2-3],Standard,[260-360],[3-4],False
575,965,67,OffSeason,[2-3],Nonref,[0-160],[2-2],True
576,966,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
577,967,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
578,968,84,OffSeason,[2-3],Nonref,[260-360],[3-4],True
579,969,154,OffSeason,[8-inf],Nonref,[160-260],[5-inf],True
580,970,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
581,929,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
582,971,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
583,972,135,LowSeason,[4-7],Nonref,[160-260],[3-4],True
584,973,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
585,974,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
586,975,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
587,976,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
588,977,130,OffSeason,[4-7],Standard,[160-260],[5-inf],True
589,978,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
590,979,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
591,980,155,Easter,[2-3],Nonref,[260-360],[3-4],True
592,981,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
593,982,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
594,983,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
595,984,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
596,985,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
597,986,63,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
598,987,111,OffSeason,[4-7],Nonref,[160-260],[3-4],False
599,988,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
600,989,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
601,990,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
602,992,130,OffSeason,[4-7],Standard,[160-260],[5-inf],True
603,992,130,OffSeason,[4-7],Standard,[160-260],[5-inf],True
604,993,156,MayLongWeekend,[2-3],Nonref,[260-360],[5-inf],True
605,994,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
606,995,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
607,997,157,HighSeason,[4-7],Nonref,[260-360],[3-4],True
608,998,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
609,999,144,OffSeason,[4-7],Nonref,[160-260],[1-1],True
610,1000,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
611,1001,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
612,1002,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
613,1003,158,MayLongWeekend,[2-3],Nonref,[160-260],[5-inf],True
614,1004,111,OffSeason,[4-7],Nonref,[160-260],[3-4],False
615,1005,152,LowSeason,[2-3],Standard,[160-260],[3-4],True
616,1006,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
617,1007,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
618,1008,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
619,1008,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
620,1009,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
621,1008,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
622,1012,159,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
623,1013,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
624,1014,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
625,1015,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
626,1016,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
627,1017,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
628,1018,37,OffSeason,[4-7],Standard,[160-260],[1-1],False
629,1019,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
630,1020,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
631,1021,63,OffSeason,[4-7],Nonref,[260-360],[5-inf],True
632,1022,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
633,1023,103,OffSeason,[4-7],Nonref,[260-360],[3-4],True
634,1024,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
635,1026,160,OffSeason,[4-7],Nonref,[260-360],[5-inf],False
636,949,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
637,1028,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
638,1029,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
639,1030,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
640,1031,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
641,1032,161,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
642,1033,48,Easter,[2-3],Nonref,[160-260],[3-4],True
643,1035,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
644,1036,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
645,1038,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
646,1039,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
647,1040,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
648,1041,27,Easter,[2-3],Standard,[160-260],[3-4],True
649,1042,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
650,1043,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
651,1045,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
652,1046,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
653,1013,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
654,1047,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
655,1048,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
656,1049,162,HighSeason,[2-3],Nonref,[160-260],[2-2],False
657,1004,163,OffSeason,[0-1],Standard,[160-260],[3-4],True
658,1051,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
659,1052,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
660,1053,164,LowSeason,[2-3],Standard,[260-360],[5-inf],False
661,1054,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
662,1056,165,Easter,[4-7],Nonref,[160-260],[2-2],True
663,1057,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
664,1058,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
665,1004,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
666,1059,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
667,1060,48,Easter,[2-3],Nonref,[160-260],[3-4],True
668,1061,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
669,1062,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
670,1063,135,LowSeason,[4-7],Nonref,[160-260],[3-4],True
671,1064,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
672,1066,94,HighSeason,[4-7],Standard,[260-360],[5-inf],True
673,1067,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
674,1068,139,LowSeason,[2-3],Standard,[260-360],[5-inf],True
675,1069,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
676,1070,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
677,1071,27,Easter,[2-3],Standard,[160-260],[3-4],True
678,949,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
679,706,40,OffSeason,[4-7],Standard,[160-260],[1-1],True
680,1072,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
681,1073,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
682,1074,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
683,1075,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
684,1076,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
685,1077,87,OffSeason,[2-3],Standard,[0-160],[2-2],False
686,1078,166,MayLongWeekend,[2-3],Standard,[260-360],[5-inf],True
687,1079,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
688,1080,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
689,1081,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
690,1004,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
691,1082,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
692,1083,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
693,1084,71,Easter,[2-3],Standard,[160-260],[2-2],True
694,269,148,OffSeason,[2-3],Nonref,[160-260],[1-1],False
695,1085,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
696,1086,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
697,1013,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
698,1087,17,OffSeason,[2-3],Standard,[160-260],[1-1],True
699,1088,22,OffSeason,[2-3],Standard,[160-260],[2-2],False
700,1089,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
701,1090,97,LowSeason,[4-7],Standard,[260-360],[5-inf],True
702,1091,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
703,1092,121,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
704,1092,121,MayLongWeekend,[2-3],Standard,[160-260],[3-4],True
705,1093,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
706,1094,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
707,1095,167,MayLongWeekend,[4-7],Nonref,[160-260],[5-inf],True
708,1096,52,OffSeason,[0-1],Standard,[160-260],[2-2],True
709,1097,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
710,1098,168,Easter,[4-7],Standard,[160-260],[2-2],True
711,1099,169,Easter,[2-3],Standard,[260-360],[5-inf],True
712,1100,64,OffSeason,[2-3],Standard,[0-160],[2-2],True
713,1101,130,OffSeason,[4-7],Standard,[160-260],[5-inf],True
714,1102,170,MayLongWeekend,[2-3],Nonref,[160-260],[3-4],False
715,1103,48,Easter,[2-3],Nonref,[160-260],[3-4],True
716,1104,135,LowSeason,[4-7],Nonref,[160-260],[3-4],True
717,1105,98,LowSeason,[4-7],Nonref,[160-260],[5-inf],True
718,1106,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
719,1107,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
720,1108,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
721,1109,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
722,1110,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
723,1112,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
724,1112,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
725,1113,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
726,1114,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
727,1115,101,OffSeason,[8-inf],Standard,[160-260],[1-1],True
728,1013,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
729,1116,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
730,1117,171,Easter,[4-7],Nonref,[0-160],[2-2],True
731,1118,172,Easter,[2-3],Standard,[0-160],[2-2],True
732,1119,73,OffSeason,[4-7],Nonref,[0-160],[2-2],True
733,1120,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
734,1121,173,HighSeason,[2-3],Standard,[160-260],[3-4],False
735,1122,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
736,904,124,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],True
737,1123,141,OffSeason,[2-3],Nonref,[0-160],[2-2],False
738,1124,70,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
739,1125,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
740,1126,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
741,1128,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
742,1129,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
743,1130,48,Easter,[2-3],Nonref,[160-260],[3-4],True
744,1131,71,Easter,[2-3],Standard,[160-260],[2-2],True
745,1132,55,OffSeason,[2-3],Nonref,[160-260],[3-4],False
746,1133,132,OffSeason,[2-3],Nonref,[160-260],[1-1],True
747,1134,174,HighSeason,[2-3],Nonref,[260-360],[3-4],True
748,1135,60,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
749,1137,21,OffSeason,[2-3],Standard,[160-260],[2-2],True
750,1138,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
751,1139,59,OffSeason,[4-7],Nonref,[160-260],[2-2],True
752,1140,175,OffSeason,[8-inf],Nonref,[160-260],[1-1],True
753,1141,176,LowSeason,[4-7],Standard,[160-260],[2-2],True
754,1142,33,OffSeason,[2-3],Standard,[160-260],[3-4],False
755,1143,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
756,1144,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
757,1145,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
758,1146,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
759,1147,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
760,1148,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
761,1149,99,Easter,[4-7],Nonref,[160-260],[3-4],True
762,1150,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
763,1150,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
764,1151,25,OffSeason,[2-3],Standard,[260-360],[3-4],True
765,1151,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
766,1152,99,Easter,[4-7],Nonref,[160-260],[3-4],True
767,1153,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
768,1154,177,Easter,[2-3],Nonref,[160-260],[2-2],True
769,1155,53,OffSeason,[2-3],Nonref,[160-260],[2-2],True
770,1157,18,MayLongWeekend,[4-7],Standard,[160-260],[3-4],True
771,1158,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
772,1159,178,OffSeason,[4-7],Nonref,[160-260],[1-1],False
773,1160,179,Easter,[0-1],Standard,[160-260],[1-1],False
774,1161,180,Easter,[2-3],Standard,[260-360],[3-4],True
775,1162,76,HighSeason,[2-3],Nonref,[160-260],[3-4],True
776,1163,48,Easter,[2-3],Nonref,[160-260],[3-4],True
777,1164,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
778,1165,181,LowSeason,[4-7],Standard,[160-260],[1-1],True
779,1166,86,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
780,800,32,OffSeason,[2-3],Standard,[260-360],[2-2],True
781,1167,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
782,1168,74,OffSeason,[4-7],Nonref,[160-260],[3-4],True
783,1169,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
784,1170,24,OffSeason,[4-7],Standard,[160-260],[2-2],True
785,1171,68,HighSeason,[4-7],Standard,[160-260],[3-4],True
786,1172,6,OffSeason,[2-3],Standard,[260-360],[5-inf],True
787,706,23,OffSeason,[2-3],Standard,[160-260],[3-4],True
788,1173,82,HighSeason,[4-7],Standard,[160-260],[2-2],True
789,1174,51,OffSeason,[2-3],Nonref,[160-260],[2-2],False
